id.tender;id.lot;date;id.procurer;id.bidder;cpv;good;procedure;threshold;count;expected.value;round.0;round.3;quantity;measurement
UA-2016-07-12-000197-c;UA-2016-07-12-000197-c-L1;12.07.2016;33457208;23863399;30197630-1 Папір для друку;папір А4;Допорогова закупівля;Допороги;2;8025;6844;6844;107;пачок
UA-2016-07-13-000159-c;UA-2016-07-13-000159-c-L1;13.07.2016;24902241;3307207495;30197630-1 Папір для друку;Папір  для друку А-4;Допорогова закупівля;Допороги;2;6000;5636;5450;90;пачок
UA-2016-07-13-000365-a;UA-2016-07-13-000365-a-L1;13.07.2016;2005757;25394112;30197630-1 Папір для друку;папір офісний А-4 - детальний опис згідно документації.;Допорогова закупівля;Допороги;2;3000;2880;2744;45;упаковка
UA-2016-07-13-000155-c;UA-2016-07-13-000155-c-L1;13.07.2016;2221863;23293849;30197630-1 Папір для друку;Папір офісний А4,80 г/м2 по 500 арк. у пачці;Допорогова закупівля;Допороги;2;9450;8654;8390;135;пачок
UA-2016-07-13-000144-a;UA-2016-07-13-000144-a-L1;13.07.2016;3193643;25394112;22800000-8 Паперові чи картонні реєстраційні журнали, бухгалтерські книги, швидкозшивачі, бланки та інші паперові канцелярські вироби;"Папір  універсальний для офісу
Формату А4, по 500 аркушів в пачці , щільністю  80g/m2";Допорогова закупівля;Допороги;3;20000;17522;17220;285;пачок
UA-2016-07-13-000328-a;UA-2016-07-13-000328-a-L1;13.07.2016;20915546;35008925;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;папір ксероксний Svetocopy;Відкриті торги;Надпороги;4;154004;129846;129246;2097;пачок
UA-2016-07-13-000105-a;UA-2016-07-13-000105-a-L1;13.07.2016;23818588;23293849;30197630-1 Папір для друку;Папір офісний А-4 , 500 аркушів, 80 г/м2, клас С;Допорогова закупівля;Допороги;3;4070;3396;3369;55;штуки
UA-2016-07-13-000244-b;UA-2016-07-13-000244-b-L1;13.07.2016;23065864;39417349;30197630-1 Папір для друку;Папір А4;Допорогова закупівля;Допороги;3;8250;6725;6480;110;пачок
UA-2016-07-13-000140-a;UA-2016-07-13-000140-a-L1;13.07.2016;37076181;23293849;30100000-0 Офісні техніка, устаткування та приладдя, крім комп’ютерів, принтерів та меблів;папір  для офісної техніки формат А4,210*297мм,щільність 80г/м2,колір білий,500листків у пачці;Допорогова закупівля;Допороги;3;3601;3467;3384;45;штуки
UA-2016-07-13-000122-a;UA-2016-07-13-000122-a-L1;13.07.2016;1986397;3054208417;30197630-1 Папір для друку;папір офісний А-4, 500 аркушів, 80г/м3;Допорогова закупівля;Допороги;2;3500;2223;1995;35;пачка
UA-2016-07-14-000123-c;UA-2016-07-14-000123-c-L1;14.07.2016;24898460;25394112;30197630-1 Папір для друку;папір А-4;Допорогова закупівля;Допороги;2;3000;2824;2710;45;пачок
UA-2016-07-14-000242-b;UA-2016-07-14-000242-b-L1;14.07.2016;4053223;25394112;30197630-1 Папір для друку;Папір формату А4, плотність 80 г/м2 , розмір 210 Х 297 мм, білий, для всіх типів друку;Допорогова закупівля;Допороги;4;24000;21775;20462;335;пачка
UA-2016-07-14-000257-c;UA-2016-07-14-000257-c-L1;14.07.2016;5388629;25394112;30197600-2 Оброблені папір і картон;Папір офісний А4, базова вага 80г/м2;Допорогова закупівля;Допороги;2;3750;3450;3310;50;штуки
UA-2016-07-15-000092-b;UA-2016-07-15-000092-b-L1;15.07.2016;2216158;39417349;30197630-1 Папір для друку;Папір А4;Допорогова закупівля;Допороги;4;8000;7171;7062;120;пачок
UA-2016-07-15-000316-b;UA-2016-07-15-000316-b-L1;15.07.2016;23826085;23293849;30197630-1 Папір для друку;Папір офісний А-4 (copy paper Everyday seven plus 500 sheets 210 mm 297 mm);Допорогова закупівля;Допороги;3;3500;3120;3083;50;пачок
UA-2016-07-18-000322-b;UA-2016-07-18-000322-b-L1;18.07.2016;38299914;39417349;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;Папір офісний формат А4;Допорогова закупівля;Допороги;3;5000;4572;4410;75;пачка
UA-2016-07-18-000022-b;UA-2016-07-18-000022-b-L1;18.07.2016;26136955;39417349;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;Папір , формат А-4;Допорогова закупівля;Допороги;3;12000;10878;10870;175;пачок
UA-2016-07-18-000088-b;UA-2016-07-18-000088-b-L1;18.07.2016;3197902;23293849;30192320-0 Стрічка для принтерів;ПАПІР КСЕРОКСНИЙ А4 80 Г/М2 PAPERONI;Допорогова закупівля;Допороги;2;3500;3300;3300;50;пачок
UA-2016-07-18-000074-a;UA-2016-07-18-000074-a-L1;18.07.2016;20429768;22047108;30197000-6 Дрібне канцелярське приладдя;Папір білий офісний А4 (210 мм х 297 мм) 80г/м2 (код ДК 016:2010 -17.12.7 Папір і картон оброблені (код ДК 021:2015 - 30197000-6 дрібне канцелярське приладдя);Допорогова закупівля;Допороги;2;7448;6500;6500;105;пачок
UA-2016-07-18-000190-c;UA-2016-07-18-000190-c-L1;18.07.2016;37500733;25394112;30197630-1 Папір для друку;"Папір для друку. Папір для друку фасований в пачки по 500 листів; формат А4;  щільність ,г/м2   80; білизна по СІЕ, % 146-170. Доставка на адресу замовника.";Допорогова закупівля;Допороги;5;16900;12924;12924;200;пачок
UA-2016-07-18-000077-b;UA-2016-07-18-000077-b-L1;18.07.2016;2146142;25394112;30197630-1 Папір для друку;Папір офісний А-4;Допорогова закупівля;Допороги;3;4500;3498;3249;50;пачка
UA-2016-07-19-000055-a;UA-2016-07-19-000055-a-L1;19.07.2016;20098343;3307207495;30197630-1 Папір для друку;"Папір А4 для друку (офісний) (210мм х 297мм). Кількість аркушів в пачці: 500 аркушів; Клас аркушів: <U+2265> С; Щільність, g/m2 (ISO 536): 80; Товщина, mm/1000 (ISO 534): <U+2265> 102; Шорсткість, ml/min (ISO 8791-2): <U+2264> 250; Непрозорість, % (ISO 2471): <U+2265> 90; Білизна, % CIE (ISO 11475): <U+2265> 145; Яскравість, % (ISO 2470): <U+2265> 95;";Допорогова закупівля;Допороги;4;4095;4018;3899;65;пачок
UA-2016-07-19-000082-a;UA-2016-07-19-000082-a-L1;19.07.2016;4528519;25394112;30197630-1 Папір для друку;Бумага високоякісна, багатоцільова для друкування і копіювання документів, офісна, біла, А4.;Допорогова закупівля;Допороги;2;5000;4685;4535;75;упаковка
UA-2016-07-19-000056-c;UA-2016-07-19-000056-c-L1;19.07.2016;37451587;25394112;30199110-4 Копіювальний папір;Папір формату А4 80г/м2,  500 арк. - 100 пачок;Допорогова закупівля;Допороги;2;7000;6054;6054;100;штуки
UA-2016-07-19-000293-b;UA-2016-07-19-000293-b-L1;19.07.2016;37465469;30126040;30197000-6 Дрібне канцелярське приладдя;Папір А-4 білого кольору (клас С);Допорогова закупівля;Допороги;3;3000;2570;2359;40;пачок
UA-2016-07-19-000021-a;UA-2016-07-19-000021-a-L1;19.07.2016;37471912;25394112;30197600-2 Оброблені папір і картон;Папір А4;Допорогова закупівля;Допороги;2;199875;160220;160220;2665;пачка
UA-2016-07-19-000340-b;UA-2016-07-19-000340-b-L1;19.07.2016;3192394;24389020;30197630-1 Папір для друку;Папір А-4 офісний;Допорогова закупівля;Допороги;2;6000;4906;4906;80;пачок
UA-2016-07-20-000128-a;UA-2016-07-20-000128-a-L1;20.07.2016;40388463;32481905;30197630-1 Папір для друку;Офісний папір А4, білий, 500 листів в упак.;Допорогова закупівля;Допороги;2;3000;2731;2695;43;упаковка
UA-2016-07-20-000083-b;UA-2016-07-20-000083-b-L1;20.07.2016;39790796;25394112;30197630-1 Папір для друку;папір офісний А4  80г/м2     500 листів у пачці;Допорогова закупівля;Допороги;2;3800;3249;3186;50;пачок
UA-2016-07-21-000032-b;UA-2016-07-21-000032-b-L1;21.07.2016;3195547;37302187;30197630-1 Папір для друку;Папір офісний А4, білий;Допорогова закупівля;Допороги;2;3000;2736;2721;45;пачок
UA-2016-07-21-000068-c;UA-2016-07-21-000068-c-L1;21.07.2016;5456839;22047108;30197630-1 Папір для друку;Папір для друку А-4;Допорогова закупівля;Допороги;3;8625;7625;7435;125;пачок
UA-2016-07-21-000111-c;UA-2016-07-21-000111-c-L1;21.07.2016;25843931;39417349;30197000-6 Дрібне канцелярське приладдя;папір офісний А4;Допорогова закупівля;Допороги;4;3000;2450;2250;40;штуки
UA-2016-07-21-000084-b;UA-2016-07-21-000084-b-L1;21.07.2016;20199239;39417349;30197000-6 Дрібне канцелярське приладдя;Папір А-4;Допорогова закупівля;Допороги;3;4000;3052;2930;50;пачок
UA-2016-07-21-000015-b;UA-2016-07-21-000015-b-L1;21.07.2016;4396383;32481905;30197630-1 Папір для друку;Папір офісний білий формату А4 для друку;Допорогова закупівля;Допороги;4;7200;5589;5443;90;пачок
UA-2016-07-21-000047-c;UA-2016-07-21-000047-c-L1;21.07.2016;4653220;23863399;30197630-1 Папір для друку;Папір офісний формату А4 (210*297 мм) для друку та копіювання на лазерній, струменівій техніці, фасовано у пачки по 500 арк., 80 г/куб.м.;Допорогова закупівля;Допороги;3;25000;17522;17022;280;пачок
UA-2016-07-22-000431-b;UA-2016-07-22-000431-b-L1;22.07.2016;9333401;25394112;30197630-1 Папір для друку;Вироби канцелярські, паперові (ксероксний папір);Допорогова закупівля;Допороги;3;260000;243840;235680;4000;пачок
UA-2016-07-22-000136-c;UA-2016-07-22-000136-c-L1;22.07.2016;21156568;32481905;30197600-2 Оброблені папір і картон;Папір А4 щільність 80 гр/м;Допорогова закупівля;Допороги;3;3000;2873;2693;45;пачка
UA-2016-07-22-000067-c;UA-2016-07-22-000067-c-L1;22.07.2016;26267870;25394112;30197630-1 Папір для друку;"Папір (багатофункціональний офісний) для друку – 70 упаковок
Формат А4, кількість 500 листів в упаковці";Допорогова закупівля;Допороги;2;5500;4540;4540;70;пачок
UA-2016-07-22-000133-a;UA-2016-07-22-000133-a-L1;22.07.2016;3359115;25394112;30192000-1 Офісне приладдя;"Папір для друку - А4 – 150 пачок (штук);
Місце поставки товарів: Поставка Товару здійснюється на склад Замовника (вул. Старонаводницька 40-42, м. Київ);
Строк поставки товарів: за заявкою Замовника протягом 2016 року.";Допорогова закупівля;Допороги;4;13250;9126;8991;150;пачка
UA-2016-07-25-000126-a;UA-2016-07-25-000126-a-L1;25.07.2016;3191816;3307207495;30197630-1 Папір для друку;Папір офісний (формат А-4 , 80 г/м2,   500 арк./пач.);Допорогова закупівля;Допороги;2;3100;3088;3026;50;штуки
UA-2016-07-25-000093-b;UA-2016-07-25-000093-b-L1;25.07.2016;4061955;2901023766;30197630-1 Папір для друку;Папір А4;Допорогова закупівля;Допороги;2;6500;6200;5830;100;пачок
UA-2016-07-25-000063-c;UA-2016-07-25-000063-c-L1;25.07.2016;2539826;3307207495;30197630-1 Папір для друку;Папір А4;Допорогова закупівля;Допороги;2;3010;2685;2580;43;пачка
UA-2016-07-25-000190-c;UA-2016-07-25-000190-c-L1;25.07.2016;3352935;23293849;30197630-1 Папір для друку;Папір 80г/м.кв, А4;Допорогова закупівля;Допороги;2;6600;5773;5773;90;пачка
UA-2016-07-25-000255-c;UA-2016-07-25-000255-c-L1;25.07.2016;1994066;25394112;30192700-8 Канцелярські товари;"Формат А4
Кількість аркушів в одній пачці – не менше 500. 
Марка С
Щільність 80г/м<U+00B2>
Розмір листа 29,5см х 21см
Товщина микрони 104
Жорсткість MD, mN  від 125
Жорсткість CD, mN від 55
Жорсткість мл/хв 250
Білизна СІЕ146%
Поверхнева вбираність води (КООББ) г/м кВ 25
Пористість 800 мл/хв.
Вологість від 4,8%
Товар має бути запакований в коробки або іншим чином – для забезпечення цілісності товару при транспортуванні.";Допорогова закупівля;Допороги;2;18051;15050;14508;244;упаковка
